,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
28939,ZJ,Latin America & Caribbean,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.41325773827991,Aggregates,Aggregates,Aggregates,,
28940,ZJ,Latin America & Caribbean,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.424846979442694,Aggregates,Aggregates,Aggregates,,
28941,ZJ,Latin America & Caribbean,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.425582720495478,Aggregates,Aggregates,Aggregates,,
28942,ZJ,Latin America & Caribbean,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.424751614441044,Aggregates,Aggregates,Aggregates,,
28943,ZJ,Latin America & Caribbean,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.419792817386045,Aggregates,Aggregates,Aggregates,,
28944,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.363235797805584,Aggregates,Aggregates,Aggregates,,
28945,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.38265509084285,Aggregates,Aggregates,Aggregates,,
28946,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.397612705341842,Aggregates,Aggregates,Aggregates,,
28947,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.407324004411745,Aggregates,Aggregates,Aggregates,,
28948,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.413256944427272,Aggregates,Aggregates,Aggregates,,
28949,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.427637346426895,Aggregates,Aggregates,Aggregates,,
28950,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.430002465779826,Aggregates,Aggregates,Aggregates,,
28951,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.431647340006603,Aggregates,Aggregates,Aggregates,,
28952,XJ,Latin America & Caribbean (excluding high income),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.428079437993924,Aggregates,Aggregates,Aggregates,,
28953,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.375766564829031,Aggregates,Aggregates,Aggregates,,
28954,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.390816595288581,Aggregates,Aggregates,Aggregates,,
28955,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.403007578114725,Aggregates,Aggregates,Aggregates,,
28956,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.410643247702862,Aggregates,Aggregates,Aggregates,,
28957,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.414332984125632,Aggregates,Aggregates,Aggregates,,
28958,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.426123007198763,Aggregates,Aggregates,Aggregates,,
28959,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.426882134751496,Aggregates,Aggregates,Aggregates,,
28960,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.426048180681913,Aggregates,Aggregates,Aggregates,,
28961,T2,Latin America & the Caribbean (IDA & IBRD countries),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.421013172117169,Aggregates,Aggregates,Aggregates,,
28962,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.525380893694523,Aggregates,Aggregates,Aggregates,,
28963,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.584617269801254,Aggregates,Aggregates,Aggregates,,
28964,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.629851921018737,Aggregates,Aggregates,Aggregates,,
28965,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.704500146744576,Aggregates,Aggregates,Aggregates,,
28966,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.757731723346867,Aggregates,Aggregates,Aggregates,,
28967,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.842423975434506,Aggregates,Aggregates,Aggregates,,
28968,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.899343284097383,Aggregates,Aggregates,Aggregates,,
28969,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.966648515517856,Aggregates,Aggregates,Aggregates,,
28970,XL,Least developed countries: UN classification,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.0407523883181,Aggregates,Aggregates,Aggregates,,
28971,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
28972,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
28973,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
28974,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
28975,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
28976,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
28977,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
28978,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
28979,XO,Low & middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
28980,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.649418199547305,Aggregates,Aggregates,Aggregates,,
28981,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.711105762857514,Aggregates,Aggregates,Aggregates,,
28982,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.752863637536349,Aggregates,Aggregates,Aggregates,,
28983,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.840309201811423,Aggregates,Aggregates,Aggregates,,
28984,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.900963970094346,Aggregates,Aggregates,Aggregates,,
28985,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.980295942522772,Aggregates,Aggregates,Aggregates,,
28986,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.03484969683223,Aggregates,Aggregates,Aggregates,,
28987,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.14432143957114,Aggregates,Aggregates,Aggregates,,
28988,XM,Low income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.27998777591339,Aggregates,Aggregates,Aggregates,,
28989,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
28990,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
28991,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
28992,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
28993,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
28994,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
28995,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
28996,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
28997,XN,Lower middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
28998,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
28999,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29000,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29001,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29002,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29003,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29004,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29005,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29006,ZQ,"Middle East, North Africa, Afghanistan & Pakistan","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29007,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29008,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29009,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29010,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29011,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29012,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29013,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29014,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29015,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29016,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29017,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29018,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29019,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29020,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29021,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29022,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29023,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29024,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29025,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29026,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29027,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29028,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29029,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29030,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29031,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29032,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29033,XP,Middle income,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29034,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29035,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29036,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29037,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29038,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29039,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29040,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29041,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29042,XU,North America,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29043,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29044,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29045,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29046,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29047,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29048,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29049,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29050,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29051,XY,Not classified,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29052,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29053,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29054,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29055,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29056,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29057,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29058,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29059,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29060,OE,OECD members,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29061,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,1.02063867963893,Aggregates,Aggregates,Aggregates,,
29062,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,1.0821330373171,Aggregates,Aggregates,Aggregates,,
29063,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,1.04366089672649,Aggregates,Aggregates,Aggregates,,
29064,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,1.27334182432473,Aggregates,Aggregates,Aggregates,,
29065,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,1.27641622423112,Aggregates,Aggregates,Aggregates,,
29066,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.5217329113523,Aggregates,Aggregates,Aggregates,,
29067,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.6735120694704,Aggregates,Aggregates,Aggregates,,
29068,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.71072105909717,Aggregates,Aggregates,Aggregates,,
29069,S4,Other small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,2.0008665224011,Aggregates,Aggregates,Aggregates,,
29070,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,1.2008905821226,Aggregates,Aggregates,Aggregates,,
29071,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.980657727211835,Aggregates,Aggregates,Aggregates,,
29072,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.848606951045946,Aggregates,Aggregates,Aggregates,,
29073,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.715026243013845,Aggregates,Aggregates,Aggregates,,
29074,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.578960834815972,Aggregates,Aggregates,Aggregates,,
29075,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,0.483414452423453,Aggregates,Aggregates,Aggregates,,
29076,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,0.395984471137024,Aggregates,Aggregates,Aggregates,,
29077,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,0.326401334201047,Aggregates,Aggregates,Aggregates,,
29078,S2,Pacific island small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,0.269326256851757,Aggregates,Aggregates,Aggregates,,
29079,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29080,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29081,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
29082,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,,Aggregates,Aggregates,Aggregates,,
29083,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,,Aggregates,Aggregates,Aggregates,,
29084,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,,Aggregates,Aggregates,Aggregates,,
29085,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,,Aggregates,Aggregates,Aggregates,,
29086,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,,Aggregates,Aggregates,Aggregates,,
29087,V4,Post-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,,Aggregates,Aggregates,Aggregates,,
29088,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.639031651726065,Aggregates,Aggregates,Aggregates,,
29089,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,0.726842218070468,Aggregates,Aggregates,Aggregates,,
29090,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.792083695556487,Aggregates,Aggregates,Aggregates,,
29091,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,0.897797212545512,Aggregates,Aggregates,Aggregates,,
29092,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,0.983265979177397,Aggregates,Aggregates,Aggregates,,
29093,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.09855834761692,Aggregates,Aggregates,Aggregates,,
29094,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.18060616942915,Aggregates,Aggregates,Aggregates,,
29095,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.27432362616126,Aggregates,Aggregates,Aggregates,,
29096,V1,Pre-demographic dividend,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.38944626520776,Aggregates,Aggregates,Aggregates,,
29097,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,0.999499354503385,Aggregates,Aggregates,Aggregates,,
29098,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,1.01269329528345,Aggregates,Aggregates,Aggregates,,
29099,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,0.968844999655415,Aggregates,Aggregates,Aggregates,,
29100,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2021,1.09208906606098,Aggregates,Aggregates,Aggregates,,
29101,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020,1.07326885956507,Aggregates,Aggregates,Aggregates,,
29102,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2019,1.21749506551853,Aggregates,Aggregates,Aggregates,,
29103,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2018,1.28884330566159,Aggregates,Aggregates,Aggregates,,
29104,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2017,1.30815394135338,Aggregates,Aggregates,Aggregates,,
29105,S1,Small states,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2016,1.47301263453888,Aggregates,Aggregates,Aggregates,,
29106,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2024,,Aggregates,Aggregates,Aggregates,,
29107,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2023,,Aggregates,Aggregates,Aggregates,,
29108,8S,South Asia,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2022,,Aggregates,Aggregates,Aggregates,,
